
时间,位移,力
(s),(mm),(N)
"14.2800","34.1736","0.7530"
"14.3000","34.2215","0.7542"
"14.3200","34.2695","0.7550"
"14.3400","34.3176","0.7531"
"14.3600","34.3656","0.7546"
"14.3800","34.4135","0.7579"
"14.4000","34.4615","0.7544"
"14.4200","34.5096","0.7577"
"14.4400","34.5575","0.7574"
"14.4600","34.6055","0.7572"
"14.4800","34.6536","0.7589"
"14.5000","34.7016","0.7585"
"14.5200","34.7495","0.7587"
"14.5400","34.7975","0.7614"
"14.5600","34.8455","0.7594"
"14.5800","34.8935","0.7600"
"14.6000","34.9415","0.7602"
"14.6200","34.9895","0.7616"
"14.6400","35.0375","0.7618"
"14.6600","35.0855","0.7623"
"14.6800","35.1335","0.7620"
"14.7000","35.1815","0.7625"
"14.7200","35.2295","0.7635"
"14.7400","35.2775","0.7656"
"14.7600","35.3256","0.7638"
"14.7800","35.3736","0.7646"
"14.8000","35.4216","0.7647"
"14.8200","35.4696","0.7668"
"14.8400","35.5176","0.7657"
"14.8600","35.5656","0.7671"
"14.8800","35.6135","0.7678"
"14.9000","35.6616","0.7664"
"14.9200","35.7096","0.7675"
"14.9400","35.7575","0.7692"
"14.9600","35.8055","0.7685"
"14.9800","35.8535","0.7703"
"15.0000","35.9015","0.7691"
"15.0200","35.9495","0.7704"
"15.0400","35.9975","0.7717"
"15.0600","36.0455","0.7701"
"15.0800","36.0935","0.7714"
"15.1000","36.1415","0.7738"
"15.1200","36.1896","0.7722"
"15.1400","36.2376","0.7723"
"15.1600","36.2856","0.7727"
"15.1800","36.3336","0.7748"
"15.2000","36.3816","0.7745"
"15.2200","36.4296","0.7747"
"15.2400","36.4775","0.7756"
"15.2600","36.5255","0.7746"
"15.2800","36.5735","0.7762"
"15.3000","36.6215","0.7765"
"15.3200","36.6695","0.7769"
"15.3400","36.7176","0.7773"
"15.3600","36.7655","0.7775"
"15.3800","36.8135","0.7786"
"15.4000","36.8615","0.7790"
"15.4200","36.9095","0.7780"
"15.4400","36.9574","0.7797"
"15.4600","37.0054","0.7793"
"15.4800","37.0535","0.7806"
"15.5000","37.1016","0.7815"
"15.5200","37.1496","0.7804"
"15.5400","37.1976","0.7819"
"15.5600","37.2457","0.7825"
"15.5800","37.2936","0.7807"
"15.6000","37.3416","0.7832"
"15.6200","37.3896","0.7833"
"15.6400","37.4376","0.7825"
"15.6600","37.4855","0.7839"
"15.6800","37.5335","0.7853"
"15.7000","37.5816","0.7840"
"15.7200","37.6295","0.7857"
"15.7400","37.6775","0.7853"
"15.7600","37.7255","0.7858"
"15.7800","37.7735","0.7874"
"15.8000","37.8215","0.7878"
"15.8200","37.8695","0.7864"
"15.8400","37.9176","0.7880"
"15.8600","37.9655","0.7880"
"15.8800","38.0135","0.7898"
"15.9000","38.0615","0.7887"
"15.9200","38.1095","0.7887"
"15.9400","38.1575","0.7914"
"15.9600","38.2055","0.7893"
"15.9800","38.2536","0.7908"
"16.0000","38.3016","0.7932"
"16.0200","38.3496","0.7898"
"16.0400","38.3976","0.7928"
"16.0600","38.4456","0.7925"
"16.0800","38.4936","0.7918"
"16.1000","38.5415","0.7948"
"16.1200","38.5896","0.7942"
"16.1400","38.6376","0.7918"
"16.1600","38.6855","0.7952"
"16.1800","38.7335","0.7945"
"16.2000","38.7815","0.7948"
"16.2200","38.8295","0.7967"
"16.2400","38.8775","0.7971"
"16.2600","38.9255","0.7950"
"16.2800","38.9735","0.7974"
"16.3000","39.0215","0.7985"
