
时间,位移,力
(s),(mm),(N)
"13.2400","52.7934","1.0203"
"13.2600","52.8734","1.0210"
"13.2800","52.9534","1.0223"
"13.3000","53.0334","1.0230"
"13.3200","53.1133","1.0207"
"13.3400","53.1933","1.0246"
"13.3600","53.2733","1.0245"
"13.3800","53.3533","1.0230"
"13.4000","53.4333","1.0265"
"13.4200","53.5134","1.0241"
"13.4400","53.5934","1.0253"
"13.4600","53.6734","1.0281"
"13.4800","53.7533","1.0260"
"13.5000","53.8333","1.0279"
"13.5200","53.9133","1.0291"
"13.5400","53.9933","1.0276"
"13.5600","54.0733","1.0285"
"13.5800","54.1533","1.0299"
"13.6000","54.2333","1.0308"
"13.6200","54.3133","1.0315"
"13.6400","54.3933","1.0312"
"13.6600","54.4733","1.0308"
"13.6800","54.5533","1.0321"
"13.7000","54.6333","1.0345"
"13.7200","54.7133","1.0327"
"13.7400","54.7932","1.0344"
"13.7600","54.8733","1.0342"
"13.7800","54.9533","1.0336"
"13.8000","55.0333","1.0360"
"13.8200","55.1133","1.0359"
"13.8400","55.1933","1.0370"
"13.8600","55.2733","1.0386"
"13.8800","55.3533","1.0351"
"13.9000","55.4333","1.0383"
"13.9200","55.5133","1.0395"
"13.9400","55.5933","1.0383"
"13.9600","55.6733","1.0398"
"13.9800","55.7533","1.0400"
"14.0000","55.8334","1.0397"
"14.0200","55.9134","1.0410"
"14.0400","55.9934","1.0412"
"14.0600","56.0734","1.0432"
"14.0800","56.1534","1.0420"
"14.1000","56.2334","1.0423"
"14.1200","56.3134","1.0435"
"14.1400","56.3934","1.0451"
"14.1600","56.4734","1.0450"
"14.1800","56.5534","1.0437"
"14.2000","56.6334","1.0460"
"14.2200","56.7134","1.0469"
"14.2400","56.7934","1.0455"
"14.2600","56.8735","1.0474"
"14.2800","56.9535","1.0459"
"14.3000","57.0334","1.0493"
"14.3200","57.1134","1.0488"
"14.3400","57.1934","1.0489"
"14.3600","57.2734","1.0508"
"14.3800","57.3533","1.0505"
"14.4000","57.4333","1.0495"
"14.4200","57.5133","1.0526"
"14.4400","57.5933","1.0499"
"14.4600","57.6734","1.0526"
"14.4800","57.7534","1.0529"
"14.5000","57.8334","1.0526"
"14.5200","57.9134","1.0541"
"14.5400","57.9934","1.0549"
"14.5600","58.0734","1.0552"
"14.5800","58.1534","1.0542"
"14.6000","58.2334","1.0557"
"14.6200","58.3134","1.0560"
"14.6400","58.3934","1.0560"
"14.6600","58.4734","1.0588"
"14.6800","58.5534","1.0571"
"14.7000","58.6334","1.0584"
"14.7200","58.7134","1.0587"
"14.7400","58.7934","1.0572"
"14.7600","58.8734","1.0601"
"14.7800","58.9534","1.0597"
"14.8000","59.0334","1.0595"
"14.8200","59.1134","1.0611"
"14.8400","59.1934","1.0604"
"14.8600","59.2733","1.0621"
"14.8800","59.3533","1.0622"
"14.9000","59.4333","1.0622"
"14.9200","59.5133","1.0650"
"14.9400","59.5933","1.0622"
"14.9600","59.6733","1.0643"
"14.9800","59.7533","1.0658"
"15.0000","59.8333","1.0642"
"15.0200","59.9133","1.0662"
"15.0400","59.9933","1.0667"
"15.0600","60.0733","1.0658"
"15.0800","60.1533","1.0675"
"15.1000","60.2333","1.0683"
"15.1200","60.3133","1.0673"
"15.1400","60.3933","1.0678"
"15.1600","60.4734","1.0695"
"15.1800","60.5533","1.0681"
"15.2000","60.6333","1.0714"
"15.2200","60.7133","1.0715"
"15.2400","60.7933","1.0697"
"15.2600","60.8734","1.0714"
"15.2800","60.9534","1.0711"
"15.3000","61.0335","1.0716"
"15.3200","61.1134","1.0743"
"15.3400","61.1934","1.0709"
"15.3600","61.2734","1.0747"
"15.3800","61.3533","1.0747"
"15.4000","61.4332","1.0736"
"15.4200","61.5132","1.0754"
"15.4400","61.5933","1.0750"
"15.4600","61.6733","1.0756"
"15.4800","61.7533","1.0774"
"15.5000","61.8334","1.0746"
"15.5200","61.9134","1.0784"
"15.5400","61.9934","1.0775"
"15.5600","62.0734","1.0777"
"15.5800","62.1534","1.0794"
"15.6000","62.2334","1.0792"
"15.6200","62.3134","1.0793"
"15.6400","62.3934","1.0791"
"15.6600","62.4734","1.0797"
"15.6800","62.5534","1.0823"
"15.7000","62.6334","1.0806"
"15.7200","62.7134","1.0812"
"15.7400","62.7934","1.0821"
"15.7600","62.8734","1.0832"
"15.7800","62.9534","1.0827"
"15.8000","63.0334","1.0821"
"15.8200","63.1135","1.0843"
"15.8400","63.1935","1.0844"
"15.8600","63.2735","1.0849"
"15.8800","63.3534","1.0863"
"15.9000","63.4333","1.0834"
"15.9200","63.5133","1.0874"
"15.9400","63.5933","1.0867"
"15.9600","63.6733","1.0863"
"15.9800","63.7533","1.0895"
"16.0000","63.8333","1.0863"
"16.0200","63.9133","1.0885"
"16.0400","63.9933","1.0902"
"16.0600","64.0733","1.0878"
"16.0800","64.1533","1.0914"
"16.1000","64.2333","1.0902"
"16.1200","64.3133","1.0901"
"16.1400","64.3933","1.0912"
"16.1600","64.4733","1.0905"
"16.1800","64.5533","1.0921"
"16.2000","64.6333","1.0928"
"16.2200","64.7133","1.0928"
"16.2400","64.7933","1.0930"
"16.2600","64.8733","1.0931"
"16.2800","64.9533","1.0949"
"16.3000","65.0333","1.0952"
"16.3200","65.1133","1.0956"
